"open_thr","close_thr","m_thr","p_thr","Sharpe","Ann_Ret","Score"
0.61,0.49,0.7,0.7,1.07759106321352,0.134276927447665,0.570851011870056
0.59,0.52,0.9,0.9,1.15455151690317,0.126814571756682,0.570506755695479
0.57,0.51,0.8,0.8,1.04158674348759,0.137647738493634,0.569766426890518
0.59,0.48,0.1,1,0.69208430691398,0.171259437395031,0.568458549136759
0.59,0.49,0.1,1,0.69208430691398,0.171259437395031,0.568458549136759
0.57,0.48,0.1,1,0.69035794374141,0.171303625253212,0.567190477659999
0.57,0.49,0.1,1,0.69035794374141,0.171303625253212,0.567190477659999
0.59,0.52,0.2,0.4,1.06922181396957,0.134716571973686,0.567037788269804
0.55,0.52,0.6,0.3,1.09232731944763,0.131985057682465,0.561848883844577
0.55,0.5,0.8,0.8,1.00093352185128,0.140762692677694,0.561385523419481
0.55,0.53,0.8,0.7,1.166703193045,0.124693763977416,0.560692474980363
0.53,0.48,0.1,0.7,0.755259906862403,0.164386257600631,0.560436140272145
0.53,0.49,0.1,0.7,0.755259906862403,0.164386257600631,0.560436140272145
0.55,0.48,0.8,0.8,0.99390335926325,0.141339057849765,0.560326553875285
0.55,0.49,0.8,0.8,0.99390335926325,0.141339057849765,0.560326553875285
0.55,0.52,0.9,0.5,1.12784135065234,0.128329454767408,0.559494386669865
0.53,0.48,0.2,0.2,0.980025898189473,0.142591644968899,0.559425411863637
0.53,0.49,0.2,0.2,0.980025898189473,0.142591644968899,0.559425411863637
0.57,0.48,0.8,0.8,0.993132754978609,0.141193231917235,0.558046257377426
0.57,0.49,0.8,0.8,0.993132754978609,0.141193231917235,0.558046257377426
0.59,0.5,0.3,0.9,0.802787020734641,0.159516448350189,0.557516624841369
0.61,0.51,0.2,0.8,0.94832286501202,0.145387681233356,0.556688541708253
0.57,0.52,0.3,0.6,0.931609012680122,0.146840022382401,0.555020646428002
0.57,0.5,0.3,0.9,0.799590158537954,0.15956063620837,0.554778675616304
0.61,0.52,0.6,1,1.13517551873869,0.12697520317947,0.552802271408803
0.59,0.53,0.6,0.6,1.2614970101033,0.114730202194736,0.552274225733719
0.55,0.52,0.6,0.5,1.05191398365468,0.134900028313616,0.551636948537909
0.53,0.51,0.1,0.7,0.773055054629099,0.161755901223249,0.550986605164612
0.59,0.52,0.7,0.6,1.12197911201253,0.128069840882933,0.550946340357771
0.55,0.53,0,0.6,0.848307460701184,0.154487317648871,0.55094152033188
0.53,0.51,0.4,0.5,0.948675434204384,0.144752530655902,0.550464020149355
0.55,0.52,0.4,0.3,1.05805959791539,0.134157964182767,0.550095941823132
0.55,0.5,0,0.9,0.677369723639119,0.170851456388018,0.54952556660385
0.53,0.51,0.9,0.8,1.03057621035345,0.136560271861193,0.547499901309615
0.55,0.48,0.2,0.2,0.975166403906758,0.141885343304199,0.547254264136344
0.55,0.49,0.2,0.2,0.975166403906758,0.141885343304199,0.547254264136344
0.59,0.53,0.5,0.6,1.24705277046502,0.115625367474797,0.547105465354502
0.59,0.51,0,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.1,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.2,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.3,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.4,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.5,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.6,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.7,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.8,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,0.9,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.1,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.2,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.3,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.4,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.5,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.6,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.7,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.8,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,0.9,1.10970486228332,0.128725353648977,0.545465067310959
0.59,0.51,1,1,1.10970486228332,0.128725353648977,0.545465067310959
0.57,0.52,0.9,1,1.11072088535631,0.12859595752837,0.545140772937591
0.57,0.48,0.2,0.2,0.974402994188288,0.141739517371669,0.544981159165001
0.57,0.49,0.2,0.2,0.974402994188288,0.141739517371669,0.544981159165001
0.59,0.51,0,1,0.693728998759081,0.168822395617901,0.544867141334824
0.57,0.53,0.2,0.9,0.956341701467983,0.14334874917161,0.543590984988403
0.61,0.5,0.3,0.9,0.927562265406265,0.146056919329012,0.542866629080952
0.57,0.52,0.4,0.1,1.10782419057168,0.128389052567035,0.540102814936089
0.57,0.52,0.4,0.2,1.10782419057168,0.128389052567035,0.540102814936089
0.57,0.5,0.8,0.8,1.00851885463888,0.137960675016327,0.539952945783636
0.55,0.48,0.1,0.7,0.74877350363098,0.162973654271233,0.539325064406301
0.55,0.49,0.1,0.7,0.74877350363098,0.162973654271233,0.539325064406301
0.53,0.5,0.2,0.7,0.794907827189387,0.15851301913672,0.539250317738375
0.59,0.53,0.3,0.1,1.32334026632045,0.107483401912836,0.539051220858635
0.59,0.53,0.3,0.2,1.32334026632045,0.107483401912836,0.539051220858635
0.59,0.48,0.1,0.7,0.75024705627339,0.162637814547991,0.537320396587079
0.59,0.49,0.1,0.7,0.75024705627339,0.162637814547991,0.537320396587079
0.53,0.51,0.3,0.2,1.0039363978771,0.138144516354615,0.537276089853555
0.55,0.51,0.4,0.2,1.01719943649003,0.136859839674041,0.537230783728945
0.61,0.48,0.1,0.7,0.849612353095408,0.152933984440814,0.536161199831483
0.61,0.49,0.1,0.7,0.849612353095408,0.152933984440814,0.536161199831483
0.57,0.48,0.1,0.7,0.747763391298026,0.162682002406172,0.535295343262373
0.57,0.49,0.1,0.7,0.747763391298026,0.162682002406172,0.535295343262373
0.59,0.53,0.8,0.1,1.37068570495346,0.102544254438142,0.535232114265762
0.59,0.53,0.8,0.2,1.37068570495346,0.102544254438142,0.535232114265762
0.55,0.51,0,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.1,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.2,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.3,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.4,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.5,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.6,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.7,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.8,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,0.9,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.1,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.2,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.3,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.4,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.5,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.6,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.7,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.8,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,0.9,1.08083463102108,0.130483153517577,0.534808933719943
0.55,0.51,1,1,1.08083463102108,0.130483153517577,0.534808933719943
0.53,0.51,0.3,0.8,0.811226891665529,0.156495393113811,0.534670104857602
0.61,0.52,0.7,0.9,1.18180378012829,0.120702581646575,0.534458255795826
0.55,0.51,0.9,0.7,1.03767691287857,0.134478691021148,0.533042973314462
0.59,0.5,0.2,0.9,0.775615517929366,0.159762957869974,0.532909191418093
0.53,0.48,0.2,0.7,0.785436977247724,0.158765594409226,0.532398869237714
0.53,0.49,0.2,0.7,0.785436977247724,0.158765594409226,0.532398869237714
0.61,0.51,0.7,0.7,1.10935234794876,0.127455929496003,0.531967899621373
0.59,0.51,0.9,0.7,1.05773520209082,0.132426997183495,0.531847635427344
0.55,0.53,0.9,0.9,1.15728840586872,0.122816127518221,0.531838865403151
0.57,0.5,0.2,0.9,0.772754515684114,0.159807145728155,0.530506960245922
0.55,0.51,0.9,0.9,1.02345518129386,0.135593676461119,0.530372850049683
0.55,0.51,0.8,0.9,0.990603811766637,0.138758734556085,0.530309325108249
0.59,0.51,0.8,0.9,1.00753654628749,0.13703614101759,0.529397564664857
0.57,0.52,0.8,0.3,1.12993266137005,0.125147923781217,0.528640273028897
0.59,0.48,0.8,0.7,0.987253077597317,0.138919979244232,0.528629684573781
0.59,0.49,0.8,0.7,0.987253077597317,0.138919979244232,0.528629684573781
0.59,0.51,0.9,0.9,1.0417653734566,0.133541982623466,0.527430153672135
0.61,0.52,0.3,0.9,1.04570826619104,0.133075500618377,0.526540990565678
0.57,0.52,0.1,0.1,1.05370901547045,0.13226258113783,0.526120632675647
0.57,0.52,0.1,0.2,1.05370901547045,0.13226258113783,0.526120632675647
0.59,0.53,0.9,0.1,1.37059139876806,0.101575951513087,0.525111135830424
0.59,0.53,0.9,0.2,1.37059139876806,0.101575951513087,0.525111135830424
0.59,0.53,0.9,0.6,1.3539317274779,0.103158420845113,0.524844867341294
0.57,0.51,0.3,0.7,0.841534230690597,0.152607931461284,0.524710233559881
0.55,0.53,0.2,0.1,1.14405256436199,0.123199781316874,0.522581325401179
0.55,0.53,0.2,0.2,1.14405256436199,0.123199781316874,0.522581325401179
0.61,0.51,0.1,0.7,0.898607573490571,0.146648543456856,0.520050398640782
0.55,0.5,0.2,0.7,0.787829215403535,0.157100415807321,0.517547283522179
0.59,0.52,0.7,0.4,1.12732512689054,0.124323671393109,0.517498761806887
0.59,0.48,0.4,0.2,0.978024410179412,0.138717979415835,0.51731322147812
0.59,0.49,0.4,0.2,0.978024410179412,0.138717979415835,0.51731322147812
0.59,0.5,0,1,0.662487819036688,0.168986283076867,0.515336204485628
0.57,0.52,0.8,0.6,1.10354404993442,0.126403903243266,0.515268394015345
0.59,0.48,0.7,0.4,0.979929948392487,0.138333216485311,0.515233760175902
0.59,0.49,0.7,0.4,0.979929948392487,0.138333216485311,0.515233760175902
0.55,0.51,0.2,0.3,0.965575282044212,0.139633539966464,0.514349921345024
0.57,0.5,0,1,0.660944525291769,0.169030470935048,0.514251125090934
0.59,0.48,0.7,0.6,0.964850877215209,0.139634035283542,0.513630951547376
0.59,0.49,0.7,0.6,0.964850877215209,0.139634035283542,0.513630951547376
0.55,0.53,0.2,0.4,1.07480706529057,0.12894710001108,0.512878183163536
0.61,0.51,0.5,0.8,1.01557905041085,0.134651121035828,0.512739948324411
0.55,0.52,0.9,0.4,1.10985274265881,0.12547501074881,0.51195580164214
0.55,0.48,0.2,0.7,0.778453671390922,0.157352991079827,0.510791100684464
0.55,0.49,0.2,0.7,0.778453671390922,0.157352991079827,0.510791100684464
0.55,0.53,0.8,1,1.12020164568183,0.124350615792496,0.510657297675841
0.59,0.53,0.7,0.1,1.33548637302382,0.10354510657182,0.510411410788105
0.59,0.53,0.7,0.2,1.33548637302382,0.10354510657182,0.510411410788105
0.59,0.48,0.2,0.7,0.780431760461296,0.157017151356586,0.509290756130005
0.59,0.49,0.2,0.7,0.780431760461296,0.157017151356586,0.509290756130005
0.59,0.53,0.9,0.4,1.34874525876392,0.102072547223964,0.508416441078532
0.57,0.52,0.6,0.6,1.03831932300517,0.131978868330808,0.507799615089512
0.61,0.48,0.5,0.8,0.96597427781533,0.138930655840879,0.507470430384564
0.61,0.49,0.5,0.8,0.96597427781533,0.138930655840879,0.507470430384564
0.57,0.52,0.5,0.1,1.10598071312473,0.1253771226375,0.507071783161726
0.57,0.52,0.5,0.2,1.10598071312473,0.1253771226375,0.507071783161726
0.55,0.53,0.2,0.6,0.942367745664724,0.141147539055345,0.506829549401874
0.57,0.48,0.2,0.7,0.777408578596799,0.157061339214767,0.506726413858374
0.57,0.49,0.2,0.7,0.777408578596799,0.157061339214767,0.506726413858374
0.57,0.53,0.4,0.7,1.01358044354309,0.134260420300368,0.506696505842656
0.55,0.51,0.3,0.1,1.0026389241472,0.135208634363919,0.505578302439081
0.55,0.53,0.1,0.6,0.878862547562782,0.147117758505212,0.505172405327856
0.59,0.53,0.4,0.1,1.30581880208788,0.105844841851985,0.50456997937236
0.59,0.53,0.4,0.2,1.30581880208788,0.105844841851985,0.50456997937236
0.53,0.5,0.8,0.7,0.979933734321244,0.137209842265669,0.503605079516811
0.59,0.5,0.8,0.7,0.999654770081687,0.13525087275814,0.503032784908406
0.59,0.48,0.4,0.4,0.926398058243807,0.142320253886727,0.503009992791304
0.59,0.49,0.4,0.4,0.926398058243807,0.142320253886727,0.503009992791304
0.53,0.48,0.8,0.7,0.973059566261499,0.137786207437739,0.502702038594271
0.53,0.49,0.8,0.7,0.973059566261499,0.137786207437739,0.502702038594271
0.53,0.51,0.4,0.2,0.99195289699943,0.13585681983947,0.501608707357006
0.59,0.48,0.7,0.5,0.96656483505482,0.138291729908429,0.501444702775732
0.59,0.49,0.7,0.5,0.96656483505482,0.138291729908429,0.501444702775732
0.55,0.51,0.7,0.6,0.992997281051354,0.135723195446641,0.501268978503894
0.53,0.5,0.2,0.1,0.967389564023361,0.138175682666454,0.501067421864726
0.53,0.5,0.3,0.2,0.971535100982478,0.137686218888512,0.500142842644725
0.57,0.52,0.8,0.4,1.11172426644463,0.124150044648566,0.500106599278948
0.59,0.51,0.7,0.6,1.01086154404422,0.133751677749372,0.498710759935371
0.57,0.52,0.3,0.4,1.02950543527866,0.131858015045587,0.497738023476588
0.55,0.53,0.1,0.5,0.96935856250121,0.137633419287667,0.497420487397083
0.57,0.53,0.3,0.9,0.963153783986033,0.138206306127142,0.497150535304961
0.61,0.5,0.5,0.8,0.995845554959748,0.135037595720485,0.497016709678658
0.53,0.51,0.8,0.9,0.967423021473618,0.137755714721515,0.496752125168941
0.55,0.51,0.1,0.2,0.96102655609643,0.138359370574451,0.496609178279818
0.57,0.52,0.8,0.1,1.13094408742467,0.121923721888438,0.496264876581987
0.57,0.52,0.8,0.2,1.13094408742467,0.121923721888438,0.496264876581987
0.53,0.51,0.9,0.7,1.01041758286783,0.133475671186578,0.495408956812659
0.59,0.48,0.9,0.8,0.987784777877121,0.135537160991361,0.494132303221826
0.59,0.49,0.9,0.8,0.987784777877121,0.135537160991361,0.494132303221826
0.53,0.51,0.9,0.9,0.997439185932308,0.134590656626549,0.493981642896658
0.59,0.5,0.7,0.6,0.980780148661002,0.136197986228633,0.493973434593985
0.53,0.5,0.2,0.8,0.764624560075929,0.15702810070954,0.493603613997313
0.53,0.5,0.4,0.4,0.926746338927545,0.141373169598399,0.493551131800787
0.53,0.5,0.1,1,0.67582588245217,0.16555685601433,0.49315714455823
0.53,0.51,0,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.1,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.2,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.3,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.4,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.5,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.6,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.7,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.8,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,0.9,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.1,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.2,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.3,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.4,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.5,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.6,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.7,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.8,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,0.9,1.04920360944374,0.129480133683007,0.49280507266142
0.53,0.51,1,1,1.04920360944374,0.129480133683007,0.49280507266142
0.55,0.53,0.7,0.4,1.13617883861476,0.121049008251104,0.492439814853098
0.53,0.48,0.4,0.2,0.96404691454218,0.137584207609343,0.491601499932036
0.53,0.49,0.4,0.2,0.96404691454218,0.137584207609343,0.491601499932036
0.55,0.5,0.8,0.7,0.974884654725335,0.136503540600969,0.491244426574826
0.57,0.52,0.7,0.1,1.11225405613429,0.123217356453019,0.490978241186948
0.57,0.52,0.7,0.2,1.11225405613429,0.123217356453019,0.490978241186948
0.59,0.5,0.2,0.2,0.98382812916116,0.135599162941488,0.490819352213994
0.57,0.51,0.8,0.7,1.01090704350187,0.132952036831724,0.49047601189403
0.55,0.48,0.8,0.7,0.968066885191138,0.13707990577304,0.490397760349842
0.55,0.49,0.8,0.7,0.968066885191138,0.13707990577304,0.490397760349842
0.53,0.48,0.7,0.4,0.965846780257079,0.137199444678818,0.489416410777553
0.53,0.49,0.7,0.4,0.965846780257079,0.137199444678818,0.489416410777553
0.57,0.51,0.2,0.2,0.999673159544157,0.133911631331527,0.489183411107696
0.55,0.5,0.2,0.1,0.962439981724328,0.137469381001755,0.488806224182688
0.53,0.48,0.7,0.6,0.951343921071024,0.138500263477049,0.488389570694612
0.53,0.49,0.7,0.6,0.951343921071024,0.138500263477049,0.488389570694612
0.57,0.48,0.8,0.7,0.967287514703764,0.13693407984051,0.488108701352911
0.57,0.49,0.8,0.7,0.967287514703764,0.13693407984051,0.488108701352911
0.53,0.48,0,0.9,0.652337592019718,0.16731246856548,0.487858028437643
0.53,0.49,0,0.9,0.652337592019718,0.16731246856548,0.487858028437643
0.55,0.5,0.3,0.2,0.966546646617216,0.136979917223812,0.48784278931964
0.57,0.52,0.4,0.5,1.00842571199393,0.132879121524548,0.487240695597612
0.59,0.53,0.4,0.5,1.20895244111254,0.113394791476139,0.485923767696917
0.55,0.51,0.4,0.4,0.95085392502266,0.138248817024948,0.485296070454636
0.57,0.53,0.1,0.7,0.930225480768677,0.140222006131244,0.48510858293859
0.53,0.51,0,0.9,0.66753909309694,0.165572229139431,0.485033043998297
0.59,0.52,0.7,0.5,1.09909055775122,0.123876918114287,0.484650021227286
0.55,0.51,0.7,0.4,0.999921572090741,0.133173687733543,0.481790362048827
0.55,0.5,0.4,0.4,0.922112041085039,0.140666867933699,0.481605085369742
0.57,0.52,0.4,0.4,1.02777720194583,0.130448139225941,0.481411350396255
0.55,0.48,0.4,0.2,0.959093320420597,0.136877905944643,0.479336292122415
0.55,0.49,0.4,0.2,0.959093320420597,0.136877905944643,0.479336292122415
0.57,0.51,0.1,1,0.709676019345967,0.160949838217571,0.479287618523522
0.53,0.48,0.4,0.4,0.914178575644975,0.141186482080235,0.479055541535098
0.53,0.49,0.4,0.4,0.914178575644975,0.141186482080235,0.479055541535098
0.53,0.5,0.1,0.7,0.736731235231981,0.158272769910883,0.478610540312678
0.55,0.48,0.7,0.4,0.960870041406416,0.136493143014119,0.477128068017342
0.55,0.49,0.7,0.4,0.960870041406416,0.136493143014119,0.477128068017342
0.57,0.48,0.4,0.2,0.958315812739778,0.136732080012113,0.477049095145017
0.57,0.49,0.4,0.2,0.958315812739778,0.136732080012113,0.477049095145017
0.59,0.48,0.2,0.1,0.953437487997553,0.13715682720357,0.476571060250605
0.59,0.49,0.2,0.1,0.953437487997553,0.13715682720357,0.476571060250605
0.53,0.5,0.7,0.4,0.967075593115013,0.135824061297584,0.476402701451327
0.55,0.48,0.7,0.6,0.946487962185686,0.13779396181235,0.476221956871014
0.55,0.49,0.7,0.6,0.946487962185686,0.13779396181235,0.476221956871014
0.59,0.5,0.9,0.8,1.00423644054675,0.132212696180283,0.476152404175114
0.55,0.53,0.2,0.5,1.03627841074455,0.129107049479383,0.476022072768929
0.53,0.48,0.7,0.5,0.952828185472208,0.137157958101937,0.475973725528453
0.53,0.49,0.7,0.5,0.952828185472208,0.137157958101937,0.475973725528453
0.61,0.5,0.1,0.9,0.812120721265012,0.150729008290784,0.475853027247577
0.59,0.53,0.2,0.4,1.20863748223262,0.112380721439009,0.475108314403626
0.55,0.51,0.4,0.1,0.992605565321864,0.133228516133441,0.475045190660616
0.59,0.51,0.7,0.4,1.01683810073481,0.130873069737117,0.474876997933232
0.57,0.48,0.7,0.4,0.960090512903571,0.136347317081589,0.474838851071701
0.57,0.49,0.7,0.4,0.960090512903571,0.136347317081589,0.474838851071701
0.53,0.5,0.7,0.6,0.951998347352985,0.137107294807465,0.474619622980891
0.57,0.53,0.4,0.8,0.988682437223424,0.13354719273805,0.47442359500602
0.53,0.5,0.9,0.8,0.982490053876545,0.134113032784942,0.47409306377894
0.57,0.48,0.7,0.6,0.945717944941794,0.13764813587982,0.473942247165884
0.57,0.49,0.7,0.6,0.945717944941794,0.13764813587982,0.473942247165884
0.59,0.53,0.9,0.5,1.32654373436297,0.100886023099559,0.473937918637381
0.57,0.52,0.6,0.4,1.05643622684723,0.126876124263426,0.473070290775457
0.59,0.48,0.3,0.2,0.955460800436951,0.136590059280193,0.472724673875232
0.59,0.49,0.3,0.2,0.955460800436951,0.136590059280193,0.472724673875232
0.55,0.5,0.2,0.8,0.757751042002517,0.155615497380142,0.472105586842862
0.57,0.52,0.5,0.6,1.00762969967433,0.131379969898081,0.470921404658642
0.59,0.5,0.2,0.1,0.975612052128409,0.134412841273214,0.470322464804587
0.55,0.51,0.5,0.2,1.00125509186229,0.131931270386364,0.470258169797042
0.59,0.52,0.3,0.1,1.0998113413028,0.122349209637141,0.469551181042771
0.59,0.52,0.3,0.2,1.0998113413028,0.122349209637141,0.469551181042771
0.53,0.48,0.2,0.8,0.748574924530999,0.156204793658653,0.469035469809707
0.53,0.49,0.2,0.8,0.748574924530999,0.156204793658653,0.469035469809707
0.57,0.51,0.2,0.1,0.991238266863458,0.132725309663253,0.46846780049846
0.59,0.5,0.7,0.4,0.984642337751827,0.133344681385509,0.468288210923745
0.55,0.53,0.9,1,1.12525822980771,0.119755615326113,0.468130822606079
0.55,0.48,0,0.9,0.646832103604131,0.165899865236082,0.467727452957813
0.55,0.49,0,0.9,0.646832103604131,0.165899865236082,0.467727452957813
0.53,0.48,0.9,0.8,0.973070404287232,0.134403389184869,0.467684015048996
0.53,0.49,0.9,0.8,0.973070404287232,0.134403389184869,0.467684015048996
0.59,0.52,0.2,0.5,0.993498407013155,0.132406574943158,0.467426509023418
0.55,0.48,0.4,0.4,0.909601207628633,0.140480180415536,0.467166400877754
0.55,0.49,0.4,0.4,0.909601207628633,0.140480180415536,0.467166400877754
0.53,0.51,0.7,0.6,0.968816298650087,0.134720175612071,0.466712009030685
0.55,0.51,0,0.6,0.741288051579159,0.156597856089587,0.465821810722627
0.57,0.48,0.4,0.4,0.908854742159781,0.140334354483005,0.464910232997199
0.57,0.49,0.4,0.4,0.908854742159781,0.140334354483005,0.464910232997199
0.59,0.53,0.8,0.5,1.29469946628635,0.103085169277702,0.464879116289872
0.59,0.53,0.1,0.1,1.26846869018084,0.105616831293699,0.464874613535975
0.59,0.53,0.1,0.2,1.26846869018084,0.105616831293699,0.464874613535975
0.53,0.51,0.3,0.1,0.975442832586238,0.133897939363966,0.464821541888427
0.59,0.48,0,0.9,0.64739615978063,0.16556402551284,0.464813672928736
0.59,0.49,0,0.9,0.64739615978063,0.16556402551284,0.464813672928736
0.53,0.5,0.4,0.2,0.959625833497062,0.135398522373367,0.464549662177325
0.55,0.5,0.7,0.4,0.962042192686336,0.135117759632884,0.464057721052233
0.57,0.48,0,0.9,0.645900120798467,0.165608213371021,0.463775828331982
0.57,0.49,0,0.9,0.645900120798467,0.165608213371021,0.463775828331982
0.55,0.48,0.7,0.5,0.947917167452126,0.136451656437237,0.46375107583222
0.55,0.49,0.7,0.5,0.947917167452126,0.136451656437237,0.46375107583222
0.57,0.53,0,0.9,0.813566580074345,0.149393010367316,0.463464105956031
0.59,0.53,0.9,0.3,1.32600097526161,0.0998649610686315,0.462822359738064
0.53,0.5,0.7,0.5,0.953750927876564,0.135782574720702,0.462654075061329
0.55,0.5,0.7,0.6,0.947089805833239,0.136400993142765,0.462399448738691
0.55,0.5,0.9,0.8,0.97731122743751,0.133406731120242,0.461602718810985
0.57,0.48,0.7,0.5,0.947141455890216,0.136305830504707,0.461465674214882
0.57,0.49,0.7,0.5,0.947141455890216,0.136305830504707,0.461465674214882
0.57,0.5,0.8,0.7,0.978575546268419,0.133264973354418,0.461398611281967
0.61,0.52,0.7,1,1.14262756131488,0.117311726444477,0.460186509603481
0.57,0.51,0.9,0.8,1.01457563545321,0.129634070702585,0.459785736306537
0.55,0.51,0.7,0.5,0.981705270738136,0.132726934454722,0.45895565660611
0.59,0.5,0.4,0.5,0.917876671950861,0.13875299350831,0.457553463847063
0.55,0.5,0.1,0.7,0.730160060570054,0.156860166581485,0.457414728831682
0.55,0.51,0.2,0.4,0.916876933087661,0.13883566364461,0.457410191104655
0.61,0.52,0,0.7,0.945139412791711,0.136102978574182,0.457363958778515
0.59,0.53,0.2,0.3,1.21988379537674,0.109473700986456,0.456247873497895
0.55,0.48,0.9,0.8,0.967952365231548,0.133697087520169,0.455254431782138
0.55,0.49,0.9,0.8,0.967952365231548,0.133697087520169,0.455254431782138
0.57,0.53,0.5,0.7,1.10404507078061,0.120535661209949,0.455003949003901
0.61,0.51,0.5,0.7,1.01175531982151,0.129330126747069,0.453819292887018
0.55,0.51,0.1,0.5,0.843153079635028,0.145601997019867,0.45378241549876
0.53,0.51,0.4,0.4,0.929658087267673,0.137245797190378,0.453722984424446
0.59,0.52,0.2,0.3,1.0435211209497,0.126205584158399,0.453217243435402
0.57,0.5,0.7,0.6,0.960513845709926,0.134212086824911,0.453151838376216
0.57,0.48,0.9,0.8,0.967159901566705,0.133551261587639,0.452952285139516
0.57,0.49,0.9,0.8,0.967159901566705,0.133551261587639,0.452952285139516
0.55,0.53,0.7,0.6,1.10291528891532,0.120442367801487,0.452908597452342
0.59,0.52,0.9,1,1.09651073407548,0.121015084924132,0.452437196033259
0.55,0.5,0.4,0.2,0.954615621966634,0.134692220708668,0.452227860879329
0.53,0.48,0.2,0.1,0.939884758110359,0.136023055397077,0.451283924993927
0.53,0.49,0.2,0.1,0.939884758110359,0.136023055397077,0.451283924993927
0.59,0.51,0.7,0.5,0.997210295551101,0.130426316458296,0.450631385010153
0.59,0.51,0.4,0.5,0.93852082013854,0.136082653151196,0.450537694038595
0.55,0.5,0.7,0.5,0.948785487835621,0.135076273056002,0.450377026337169
0.57,0.5,0.2,0.2,0.963346425715309,0.133613263537766,0.44978244650669
0.53,0.51,0.3,0.7,0.793621431461674,0.149931373991181,0.449102103388067
0.55,0.52,0.9,0.3,1.08221414743496,0.12200289674797,0.448375375040222
0.53,0.51,0.2,0.3,0.930011860729349,0.136692821200629,0.448350578991425
0.55,0.48,0.2,0.8,0.741810116432173,0.154792190329254,0.447646106700619
